Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.7030000000,72.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.4890000000,72.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,0.8530000000,72.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.4220000000,72.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.5580000000,72.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.1270000000,72.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.6950000000,72.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.9990000000,72.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.3920000000,72.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.7030000000,72.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.4890000000,72.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,0.8530000000,72.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.4220000000,72.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.5580000000,72.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.1270000000,72.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,81.0000000000,51.8823812587,9.0000000000,9.0000000000,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.6950000000,72.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.1430000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.1430000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.2230000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.6670000000,24.0000000000,19.4700000000,0.0000000000
21,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.2750000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.9840000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,0.3810000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.1430000000,24.0000000000,19.4700000000,0.0000000000
18,125,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.9050000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.4300000000,24.0000000000,19.4700000000,0.0000000000
18,275,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.1920000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,22.5000000000,15.2205953147,67.5000000000,45.6617859440,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.9540000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.9430000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.9100000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,3.2340000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,2.4030000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,0.4620000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,1.3860000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,4.1570000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,30.0000000000,315.9000000000,100,6.0050000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.9430000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.9100000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,3.2340000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,2.4030000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,0.4620000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,1.3860000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,4.1570000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,200.0000000000,480.5000000000,100,6.0050000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.9430000000,24.0000000000,19.4700000000,0.0000000000
15,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.9100000000,24.0000000000,19.4700000000,0.0000000000
18,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,3.2340000000,24.0000000000,19.4700000000,0.0000000000
24,175,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,2.4030000000,24.0000000000,19.4700000000,0.0000000000
18,25,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,0.4620000000,24.0000000000,19.4700000000,0.0000000000
18,75,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,1.3860000000,24.0000000000,19.4700000000,0.0000000000
18,225,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,4.1570000000,24.0000000000,19.4700000000,0.0000000000
18,325,0.0000000100,3,20,80,400,29.1176187413,90,60.8823812587,29.1176187413,0.0000000000,60.8823812587,60.8823812587,19.4700000000,0.0000000000,500.0000000000,586.0000000000,100,6.0050000000,24.0000000000,19.4700000000,0.0000000000
12,175,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,8.0140000000,21.0000000000,31.5000000000,19.9529946162
18,175,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,5.1900000000,21.0000000000,31.5000000000,19.9529946162
21,175,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,4.4130000000,21.0000000000,31.5000000000,19.9529946162
24,175,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,3.8380000000,21.0000000000,31.5000000000,19.9529946162
18,25,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,0.7420000000,21.0000000000,31.5000000000,19.9529946162
18,75,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,2.2240000000,21.0000000000,31.5000000000,19.9529946162
18,125,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,3.7080000000,21.0000000000,31.5000000000,19.9529946162
18,225,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,6.6740000000,21.0000000000,31.5000000000,19.9529946162
18,275,0.0000000100,3,30,20,100,11.5470053838,35,23.4529946162,31.5000000000,19.9529946162,3.5000000000,3.5000000000,31.5000000000,19.9529946162,30.0000000000,315.9000000000,100,8.1560000000,21.0000000000,31.5000000000,19.9529946162
