Unit weight [kN/m3],Effective cohesion [kPa],Effective friction angle [°],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
21.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,200.0000000000,305.9000000000,30.0000000000,1.2000000000,15.0000000000,9.7990000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.6900000000,13.0000000000,9.8500000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.8300000000,15.0000000000,9.8500000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9500000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0600000000,19.0000000000,9.8500000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.3600000000,22.0000000000,9.8500000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.5500000000,22.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.3600000000,34.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.8400000000,22.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.0000000000,21.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.7600000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,2.0000000000,17.0000000000,9.8500000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,2.3000000000,17.0000000000,9.8500000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.7900000000,34.0000000000,9.8500000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,0.9900000000,34.0000000000,9.8500000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1100000000,26.0000000000,9.8500000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.1900000000,17.0000000000,9.8500000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.2000000000,17.0000000000,9.8500000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,232.1600000000,15.0000000000,1.2100000000,15.0000000000,9.8500000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.6800000000,13.0000000000,9.7990000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.8200000000,15.0000000000,9.7990000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9400000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.0600000000,19.0000000000,9.7990000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.3600000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.5500000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,0.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.3600000000,34.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.8300000000,22.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9900000000,21.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.7400000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,45.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.9900000000,17.0000000000,9.7990000000,0.0000000000
15.0000000000,20.0000000000,50.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,2.2900000000,17.0000000000,9.7990000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.7800000000,34.0000000000,9.7990000000,0.0000000000
11.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,0.9800000000,34.0000000000,9.7990000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1000000000,26.0000000000,9.7990000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.1900000000,17.0000000000,9.7990000000,0.0000000000
19.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.2000000000,17.0000000000,9.7990000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0000001000,3.0000000000,30.0000000000,40.0000000000,100.0000000000,23.0900000000,45.0000000000,21.9100000000,35.0000000000,11.9100000000,10.0000000000,10.0000000000,9.8826000000,0.0000000000,500.0000000000,371.4500000000,30.0000000000,1.2000000000,15.0000000000,9.7990000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.3040000000,5.0000000000,5.4900000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.5440000000,5.0000000000,5.4900000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.7310000000,9.0000000000,5.4900000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.8930000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.0470000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.1900000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.3330000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.4590000000,20.0000000000,5.4900000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.5790000000,20.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.5930000000,22.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.7150000000,19.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.8350000000,19.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.9420000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.1500000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.2630000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.3890000000,8.0000000000,5.4900000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,0.7750000000,23.0000000000,5.4900000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.0310000000,18.0000000000,5.4900000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.0300000000,10.0000000000,5.4900000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,125.1800000000,15.0000000000,1.0020000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.3070000000,8.0000000000,5.4900000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.5410000000,8.0000000000,5.4900000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.7270000000,9.0000000000,5.4900000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.8880000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.0410000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,25.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.1830000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,30.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.3240000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,35.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.4610000000,14.0000000000,5.4900000000,0.0000000000
15.0000000000,40.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.5880000000,18.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,5.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.6050000000,21.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,10.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.7230000000,20.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,15.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.8360000000,18.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,20.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.9360000000,12.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,30.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.1430000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,35.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.2560000000,10.0000000000,5.4900000000,0.0000000000
15.0000000000,20.0000000000,40.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.3800000000,9.0000000000,5.4900000000,0.0000000000
9.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.7670000000,22.0000000000,5.4900000000,0.0000000000
13.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.0300000000,18.0000000000,5.4900000000,0.0000000000
17.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,1.0230000000,10.0000000000,5.4900000000,0.0000000000
21.0000000000,20.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,30.0000000000,200.2900000000,30.0000000000,0.9960000000,8.0000000000,5.4900000000,0.0000000000
15.0000000000,0.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.3060000000,5.0000000000,5.4900000000,0.0000000000
15.0000000000,5.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.5440000000,5.0000000000,5.4900000000,0.0000000000
15.0000000000,10.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.7310000000,9.0000000000,5.4900000000,0.0000000000
15.0000000000,15.0000000000,25.0000000000,0.0010000000,1.0000000000,40.0000000000,20.0000000000,60.0000000000,16.7800000000,45.0000000000,28.2200000000,35.0000000000,18.2200000000,10.0000000000,10.0000000000,8.4042000000,0.0000000000,200.0000000000,191.1900000000,15.0000000000,0.8920000000,10.0000000000,5.4900000000,0.0000000000
